1133,https://github.com/santoshphilip/eppy,98e58583dce6c0fcec9c7b1ff1142bae0a67ddc7,eppy/tests/EPlusInterfaceFunctions_tests/test_iddgroups.py::test_group2commlst,NIO,Opened,https://github.com/santoshphilip/eppy/pull/358,,test_iddgroups.py,eppy.tests.EPlusInterfaceFunctions_tests.test_iddgroups::test_group2commlst.py,deepcopy,
1148,https://github.com/santoshphilip/eppy,98e58583dce6c0fcec9c7b1ff1142bae0a67ddc7,eppy/tests/test_examples.py::test_addobject,NIO,Opened,https://github.com/santoshphilip/eppy/pull/355,,test_examples.py,eppy.tests.test_examples::test_addobject.py,リセット忘れ,
1149,https://github.com/santoshphilip/eppy,98e58583dce6c0fcec9c7b1ff1142bae0a67ddc7,eppy/tests/test_examples.py::test_pythonic,NIO,Opened,https://github.com/santoshphilip/eppy/pull/356,,test_examples.py,eppy.tests.test_examples::test_pythonic.py,deepcopy,
135,https://github.com/chie8842/expstock,28b7ece83fa601efd2b6c4b8b7bdd1a3b9ebc1df,expstock/test_expstock.py::test_append_param,NIO,Opened,https://github.com/chie8842/expstock/pull/18,,test_expstock.py,expstock.test_expstock::test_append_param.py,deepcopy,
851,https://github.com/MiCHiLU/fanstatic-tools,c075a2195c8138d103b72ef8445ef08f2a865984,fanstatic/test_core.py::test_register_inclusion_renderer,NIO,Opened,https://github.com/michilu/fanstatic-tools/pull/1,,test_core.py,fanstatic.test_core::test_register_inclusion_renderer.py,リセット忘れ,
721,https://github.com/kellylab/Fireworks,ff027cd8d1b8ce5eec6a37d786e7de675d8c0849,fireworks/core/message_test.py::test_Message_set_get,NIO,Opened,https://github.com/kellylab/Fireworks/pull/80,,message_test.py,fireworks.core.message_test::test_Message_set_get.py,deepcopy,
1509,https://github.com/voytekresearch/fooof,7a520c4f8ac3a44f4f18dc025b5e5d40049c9f2b,fooof/tests/core/test_io.py::test_load_file_contents,OD-Brit,Rejected,https://github.com/fooof-tools/fooof/pull/243,,test_io.py,fooof.tests.core.test_io::test_load_file_contents.py,OD-brit,
1511,https://github.com/voytekresearch/fooof,7a520c4f8ac3a44f4f18dc025b5e5d40049c9f2b,fooof/tests/core/test_io.py::test_load_json_fobj,OD-Brit,Rejected,https://github.com/fooof-tools/fooof/pull/243,,test_io.py,fooof.tests.core.test_io::test_load_json_fobj.py,OD-brit,
1512,https://github.com/voytekresearch/fooof,7a520c4f8ac3a44f4f18dc025b5e5d40049c9f2b,fooof/tests/core/test_io.py::test_load_json_str,OD-Brit,Rejected,https://github.com/fooof-tools/fooof/pull/243,,test_io.py,fooof.tests.core.test_io::test_load_json_str.py,OD-brit,
1510,https://github.com/voytekresearch/fooof,7a520c4f8ac3a44f4f18dc025b5e5d40049c9f2b,fooof/tests/core/test_io.py::test_load_jsonlines,OD-Brit,Rejected,https://github.com/fooof-tools/fooof/pull/243,,test_io.py,fooof.tests.core.test_io::test_load_jsonlines.py,OD-brit,
,ProjectURL,SHADetected,PytestTestName,Category,Status,PRLink,Notes,filename,fqfilename,,
127,https://github.com/chaosmail/python-fs,19597eeff0c5fdfaef59bb5b9c15ce9f58476bfc,fs/tests/test_addpath.py::test_addpath,NIO,Open,https://github.com/chaosmail/python-fs/pull/12,,test_addpath.py,fs.tests.test_addpath::test_addpath.py,リセット忘れ,環境変数
129,https://github.com/chaosmail/python-fs,2567922ced9387e327e65f3244caff3b7af35684,fs/tests/test_mkdir.py::test_mkdir,NIO,Accepted,https://github.com/chaosmail/python-fs/pull/9,,test_mkdir.py,fs.tests.test_mkdir::test_mkdir.py,リセット忘れ,ディレクトリ
131,https://github.com/chaosmail/python-fs,2567922ced9387e327e65f3244caff3b7af35684,fs/tests/test_mkdir.py::test_mkdir_recursive,NIO,Accepted,https://github.com/chaosmail/python-fs/pull/9,,test_mkdir.py,fs.tests.test_mkdir::test_mkdir_recursive.py,リセット忘れ,ディレクトリ
132,https://github.com/chaosmail/python-fs,2567922ced9387e327e65f3244caff3b7af35684,fs/tests/test_rename.py::test_rename_directory,NIO,Accepted,https://github.com/chaosmail/python-fs/pull/9,,test_rename.py,fs.tests.test_rename::test_rename_directory.py,リセット忘れ,ディレクトリ
133,https://github.com/chaosmail/python-fs,2567922ced9387e327e65f3244caff3b7af35684,fs/tests/test_rename.py::test_rename_file,NIO,Accepted,https://github.com/chaosmail/python-fs/pull/9,,test_rename.py,fs.tests.test_rename::test_rename_file.py,リセット忘れ,ディレクトリ
134,https://github.com/chaosmail/python-fs,2567922ced9387e327e65f3244caff3b7af35684,fs/tests/test_touch.py::test_touch_on_new_file,NIO,Accepted,https://github.com/chaosmail/python-fs/pull/9,,test_touch.py,fs.tests.test_touch::test_touch_on_new_file.py,リセット忘れ,ディレクトリ
1592,https://github.com/xlcnd/isbnlib,4dd24ceb7b686e78ee872d667014c6b3935b718c,isbnlib/test/test_cache.py::test_cache_del,NIO,Accepted,https://github.com/xlcnd/isbnlib/pull/100,,test_cache.py,isbnlib.test.test_cache::test_cache_del.py,リセット忘れ,
1334,https://github.com/sushobhit27/multiindex,b631e60bd47558eca9067a0dc87f0e713cddc6f2,multiindex/tests/test_multiindex.py::test_insert_overwrite,NIO,Opened,https://github.com/sushobhit27/multiindex/pull/1,,test_multiindex.py,multiindex.tests.test_multiindex::test_insert_overwrite.py,リセット忘れ,
1336,https://github.com/sushobhit27/multiindex,b631e60bd47558eca9067a0dc87f0e713cddc6f2,multiindex/tests/test_multiindex.py::test_modify,NIO,Opened,https://github.com/sushobhit27/multiindex/pull/2,,test_multiindex.py,multiindex.tests.test_multiindex::test_modify.py,リセット忘れ,
1339,https://github.com/sushobhit27/multiindex,b631e60bd47558eca9067a0dc87f0e713cddc6f2,multiindex/tests/test_multiindex_hashed_non_unique.py::test_modify,NIO,Opened,https://github.com/sushobhit27/multiindex/pull/3,,test_multiindex_hashed_non_unique.py,multiindex.tests.test_multiindex_hashed_non_unique::test_modify.py,リセット忘れ,pytest.fixture
1340,https://github.com/sushobhit27/multiindex,b631e60bd47558eca9067a0dc87f0e713cddc6f2,multiindex/tests/test_multiindex_hashed_non_unique.py::test_remove,NIO,Opened,https://github.com/sushobhit27/multiindex/pull/3,,test_multiindex_hashed_non_unique.py,multiindex.tests.test_multiindex_hashed_non_unique::test_remove.py,リセット忘れ,pytest.fixture
0,https://github.com/abeelen/nikamap,d39c488c89bf5d90fffe3c05580fc13551522ee5,nikamap/tests/test_nikamap.py::test_nikamap_write,NIO,Opened,https://github.com/abeelen/nikamap/pull/2,,test_nikamap.py,nikamap.tests.test_nikamap::test_nikamap_write.py,リセット忘れ,pytest.fixture
1069,https://github.com/raphaelvallat/pingouin,08560bb978949e97653b203f7374e90b022b88fb,pingouin/tests/test_regression.py::TestRegression::test_logistic_regression,OD-Vic,Accepted,https://github.com/raphaelvallat/pingouin/pull/303,,test_regression.py,pingouin.tests.test_regression::TestRegression::test_logistic_regression.py,リセット忘れ,
17,https://github.com/airbrake/pybrake,1f991a6a9812d57cf84f24b348a0044b419733bf,pybrake/test_celery_integration.py::test_celery_integration,NIO,Open,https://github.com/airbrake/pybrake/pull/165,,test_celery_integration.py,pybrake.test_celery_integration::test_celery_integration.py,リセット忘れ,
18,https://github.com/airbrake/pybrake,9bf82941d8bf521055b258cea91596a11e4eb81f,pybrake/test_celery_integration.py::test_celery_integration,NIO,Accepted,https://github.com/airbrake/pybrake/pull/163,,test_celery_integration.py,pybrake.test_celery_integration::test_celery_integration.py,リセット忘れ,ネットワークserver.socket.close()
1053,https://github.com/raamana/pyradigm,01d47cf34a9af4bb104e2891559059a522221b4d,pyradigm/tests/test_BaseDataset_common_behaviours.py::test_sanity_checks,NIO,Accepted,https://github.com/raamana/pyradigm/pull/48,,test_BaseDataset_common_behaviours.py,pyradigm.tests.test_BaseDataset_common_behaviours::test_sanity_checks.py,リセット忘れ,
1294,https://github.com/stfc/fparser,4be91d2e1078fa5588e84a3299131f297afba675,src/fparser/one/tests/test_parsefortran.py::test_log_cache,NIO,Accepted,https://github.com/stfc/fparser/pull/299,,test_parsefortran.py,src.fparser.one.tests.test_parsefortran::test_log_cache.py,リセット忘れ,
1295,https://github.com/stfc/fparser,4be91d2e1078fa5588e84a3299131f297afba675,src/fparser/one/tests/test_parsefortran.py::test_log_empty,NIO,Accepted,https://github.com/stfc/fparser/pull/300,,test_parsefortran.py,src.fparser.one.tests.test_parsefortran::test_log_empty.py,リセット忘れ,
1296,https://github.com/stfc/fparser,4be91d2e1078fa5588e84a3299131f297afba675,src/fparser/one/tests/test_parsefortran.py::test_log_failure,NIO,Accepted,https://github.com/stfc/fparser/pull/300,,test_parsefortran.py,src.fparser.one.tests.test_parsefortran::test_log_failure.py,リセット忘れ,
1030,https://github.com/python-dugong/python-dugong,00dd4d5aab6eddb116cace2829a9f93bda153664,test/test_aio.py::test_aio_future,NIO,Accepted,https://github.com/python-dugong/python-dugong/pull/9,,test_aio.py,test.test_aio::test_aio_future.py,asyncio.set_event_loop,
219,https://github.com/davidhalter/parso,6ae0efa415c9790000dba70f87e6ece20d6a4101,test/test_cache.py::test_permission_error,NIO,Accepted,https://github.com/davidhalter/parso/pull/195,,test_cache.py,test.test_cache::test_permission_error.py,リセット忘れ,
210,https://github.com/daknuett/ljson,1d3dc13001d9d2f61bcfbf9d5c5b16d44fb8076e,test/test_ljson_mem.py::test_unique_check,NIO,Accepted,https://github.com/daknuett/ljson/pull/4,,test_ljson_mem.py,test.test_ljson_mem::test_unique_check.py,deepcopy,
995,https://github.com/povieira/noipy,a95f94f98e9550045d741b15501e7360c2623543,test/test_noipy.py::SanityTest::test_get_ip,,Opened,https://github.com/pv8/noipy/pull/203,pytest --flake-finder --flake-runs=2,test_noipy.py,test.test_noipy::SanityTest::test_get_ip.py,リセット忘れ,
103,https://github.com/Burnysc2/python-sc2,78d2ebe5c87aa9abc1e8a505f095ccd5e9dec358,test/test_pickled_data.py::test_bot_ai,NIO,Accepted,https://github.com/BurnySc2/python-sc2/pull/109,,test_pickled_data.py,test.test_pickled_data::test_bot_ai.py,リセット忘れ,
1045,https://github.com/qiyangduan/schemaindex,83bfb96c78d194370b068e11f89a9e4d6af48a46,test/test_plugin_mysql_hdfs.py::test_plugin_hdfs_add,NIO,Opened,https://github.com/qiyangduan/schemaindex/pull/1,,test_plugin_mysql_hdfs.py,test.test_plugin_mysql_hdfs::test_plugin_hdfs_add.py,リセット忘れ,
1047,https://github.com/qiyangduan/schemaindex,83bfb96c78d194370b068e11f89a9e4d6af48a46,test/test_plugin_mysql_hdfs.py::test_plugin_loading,NIO,Opened,https://github.com/qiyangduan/schemaindex/pull/2,,test_plugin_mysql_hdfs.py,test.test_plugin_mysql_hdfs::test_plugin_loading.py,リセット忘れ,pytest.fixture
1048,https://github.com/qiyangduan/schemaindex,83bfb96c78d194370b068e11f89a9e4d6af48a46,test/test_plugin_mysql_hdfs.py::test_plugin_mysql_add,NIO,Opened,https://github.com/qiyangduan/schemaindex/pull/1,,test_plugin_mysql_hdfs.py,test.test_plugin_mysql_hdfs::test_plugin_mysql_add.py,リセット忘れ,pytest.fixture
5,https://github.com/agile4you/bottle-neck,ebc670a4b178255473d68e9b4122ba04e38f4810,test/test_routing.py::test_router_mount_pass,OD,Opened,https://github.com/agile4you/bottle-neck/pull/4,,test_routing.py,test.test_routing::test_router_mount_pass.py,リセット忘れ,mock
6,https://github.com/agile4you/bottle-neck,ebc670a4b178255473d68e9b4122ba04e38f4810,test/test_routing.py::test_router_register_handler_fn_pass,NIO,Opened,https://github.com/agile4you/bottle-neck/pull/3,,test_routing.py,test.test_routing::test_router_register_handler_fn_pass.py,リセット忘れ,mock
847,https://github.com/michaelpb/stowage,7c619be755b9b73fd202367bcf9014472f318834,test/test_stowage.py::TestPathGenerators::test_partially_needed_symlink_walk,NIO,Opened,https://github.com/michaelpb/stowage/pull/1,,test_stowage.py,test.test_stowage::TestPathGenerators::test_partially_needed_symlink_walk.py,リセット忘れ,ファイル
186,https://github.com/crumpstrr33/Utter-More,418cf5f5ef337700bf0897e746eff8bb275e6da6,test/test_utter_more.py::test_ibu_aut,NIO,Opened,https://github.com/crumpstrr33/Utter-More/pull/1,,test_utter_more.py,test.test_utter_more::test_ibu_aut.py,リセット忘れ,
959,https://github.com/Osirium/vcdriver,2f311df9a73c82b5837d01bac16a10eb4db955eb,test/unit/test_config.py::test_read,NIO,Opened,https://github.com/Osirium/vcdriver/pull/23,,test_config.py,test.unit.test_config::test_read.py,リセット忘れ,
140,https://github.com/CitrineInformatics/citrine-python,cf2ec34cad3f1ff44478cad44e4918d7925cba25,tests/_util/test_functions.py::test_shadow_classes_in_module,NIO,Accepted,https://github.com/CitrineInformatics/citrine-python/pull/690,,test_functions.py,tests._util.test_functions::test_shadow_classes_in_module.py,リセット忘れ,
331,https://github.com/edasi/kool,efe847a05c1a07af5eddeeeb700fdefcb6c9ced9,tests/db/flatfile/test_database.py::TestFlatFile::test_tables,OD,Opened,https://github.com/edasi/kool/pull/50,,test_database.py,tests.db.flatfile.test_database::TestFlatFile::test_tables.py,設定忘れ,
990,https://github.com/PolyJIT/benchbuild,2ab959e84fc9119813c46de1034ffaefc2ee391b,tests/integration/test_cli_slurm.py::test_slurm_command,NIO,Accepted,https://github.com/PolyJIT/benchbuild/pull/425,,test_cli_slurm.py,tests.integration.test_cli_slurm::test_slurm_command.py,mockの設定ミス,
705,https://github.com/juntossomosmais/regex4ocr,9f96e9c6fe6ffc3e1452b23103fdfa6a0f1dcede,tests/integration/test_type_casting.py::test_validate_types_no_removal,NIO,Accepted,https://github.com/juntossomosmais/regex4ocr/pull/1,,test_type_casting.py,tests.integration.test_type_casting::test_validate_types_no_removal.py,リセット忘れ,pytest.fixture
921,https://github.com/nithinmurali/pygsheets,b34fb501f9c5d85b31a66a6ee9cd8789c79fc7a6,tests/online_test.py::TestCell::test_link,NIO,Accepted,https://github.com/nithinmurali/pygsheets/pull/516,,online_test.py,tests.online_test::TestCell::test_link.py,リセット忘れ,
922,https://github.com/nithinmurali/pygsheets,48158e3a2c20d8b84a28b117ae1024bd4dedee08,tests/online_test.py::TestCell::test_wrap_strategy,NIO,Accepted,https://github.com/nithinmurali/pygsheets/pull/517,,online_test.py,tests.online_test::TestCell::test_wrap_strategy.py,リセット忘れ,
1417,https://github.com/thundra-io/thundra-lambda-agent-python,fcd1c2b0b309721d89bd35511bd6645ebd62a5bc,tests/plugins/log/test_log_plugin.py::test_log_plugin_with_initialization,NIO,Accepted,https://github.com/thundra-io/thundra-agent-python/pull/169,,test_log_plugin.py,tests.plugins.log.test_log_plugin::test_log_plugin_with_initialization.py,リセット忘れ,exception
1126,https://github.com/Samreay/ChainConsumer,5606696525d91f11d8093085934fa352b98ce97c,tests/test_analysis.py::test_summary_power,NOD,Accepted,https://github.com/Samreay/ChainConsumer/pull/86,,test_analysis.py,tests.test_analysis::test_summary_power.py,浮動小数点,
1251,https://github.com/spulec/freezegun,b46da782a7a051081fd51577749cfc0074db0cc6,tests/test_class_import.py::test_import_after_start,NIO,Accepted,https://github.com/spulec/freezegun/pull/407,,test_class_import.py,tests.test_class_import::test_import_after_start.py,リセット忘れ,sys.module
1582,https://github.com/Windsooon/cherry,bc6ae1f0284d837fb95279098538530312313534,tests/test_classify.py::test_init,NIO,Opened,https://github.com/Windsooon/cherry/pull/19,,test_classify.py,tests.test_classify::test_init.py,リセット忘れ,メソッド内部のキャッシュ
1347,https://github.com/teamhide/pythondi,913e6a60fc5d02c3db385ad322f970ecec36969b,tests/test_configure.py::test_configure,NIO,Accepted,https://github.com/teamhide/pythondi/pull/23,,test_configure.py,tests.test_configure::test_configure.py,リセット忘れ,
1573,https://github.com/wilfredinni/coo,da9e75d46ed65599cd2223b029ac30c08496a80b,tests/test_coo.py::test_schedule_time_zone_media,NIO,Accepted,https://github.com/wilfredinni/coo/pull/1,,test_coo.py,tests.test_coo::test_schedule_time_zone_media.py,asyncio.new_event_loop(),
337,https://github.com/EPAENERGYSTAR/epathermostat,98aaf571fe8e15e1a372567776081fd9dae7e872,tests/test_core.py::test_multiple_same_key,NIO,DevelopersDoNotWantFix,https://github.com/EPAENERGYSTAR/epathermostat/pull/33,,test_core.py,tests.test_core::test_multiple_same_key.py,不明,
988,https://github.com/politeauthority/docker-pretty-ps,2fcc9db4e391df2b96ccc2e967b41b6263fdcc2d,tests/test_dockerprettyps.py::TestDockerPrettyPs::test_give_json,NIO,Opened,https://github.com/politeauthority/docker-pretty-ps/pull/35,,test_dockerprettyps.py,tests.test_dockerprettyps::TestDockerPrettyPs::test_give_json.py,deepcopy,
40,https://github.com/bazaar-projects/docopt-ng,bbed40a2335686d2e14ac0e6c3188374dc4784da,tests/test_docopt_ng.py::test_docopt_ng_more_magic_global_arguments_and_dot_access,NIO,Opened,https://github.com/jazzband/docopt-ng/pull/20,,test_docopt_ng.py,tests.test_docopt_ng::test_docopt_ng_more_magic_global_arguments_and_dot_access.py,リセット忘れ,
979,https://github.com/pawelzny/dotty_dict,ae87e3fb76cbec5bfb9c885ccfb942afc3f0c9b5,tests/test_dotty_cache.py::test_getitem_cache,OD,Opened,https://github.com/pawelzny/dotty_dict/pull/85,,test_dotty_cache.py,tests.test_dotty_cache::test_getitem_cache.py,リセット忘れ,
1228,https://github.com/seanpar203/event-bus,5353d6472926a299ab4f3a8c33114a725d5b7639,tests/test_event_emit.py::test_event_emit,NIO,Opened,https://github.com/seanpar203/event-bus/pull/12,,test_event_emit.py,tests.test_event_emit::test_event_emit.py,リセット忘れ,
1241,https://github.com/sloria/TextBlob,6396e24e85af7462cbed648fee21db5082a1f3fb,tests/test_formats.py::TestRegistry::test_register,NIO,Opened,https://github.com/sloria/TextBlob/pull/404,,test_formats.py,tests.test_formats::TestRegistry::test_register.py,リセット忘れ,
500,https://github.com/ganehag/pyMeterBus,bc853aa38ac6b10301bdf97f13ac25b36985316f,tests/test_globals.py::TestSequenceFunctions::test_debug_default_value,OD-Vic,Opened,https://github.com/ganehag/pyMeterBus/pull/25,,test_globals.py,tests.test_globals::TestSequenceFunctions::test_debug_default_value.py,リセット忘れ,デバッグをオフに，setUp
701,https://github.com/june3474/skelpy,0e64eccdc5211dbec664e7d3f9d07c6020651b63,tests/test_helpers.py::test_remove_comment_line_in_file,NIO,Opened,https://github.com/june3474/skelpy/pull/4,,test_helpers.py,tests.test_helpers::test_remove_comment_line_in_file.py,リセット忘れ,pytest.fixture
222,https://github.com/den4uk/jsonextra,e82c2e873b4d9c8105fd4e5ed43e7fae4fe6bc2c,tests/test_jsonextra.py::test_disable_rex,NIO,InspiredAFix,https://github.com/den4uk/jsonextra/pull/9,,test_jsonextra.py,tests.test_jsonextra::test_disable_rex.py,リセット忘れ,
507,https://github.com/goodmami/penman,7770dfe14b3d0d197cedc6640f3ff7e3bd695726,tests/test_layout.py::test_rearrange,NOD,Accepted,https://github.com/goodmami/penman/pull/102,,test_layout.py,tests.test_layout::test_rearrange.py,乱数,シード値の固定
875,https://github.com/mrob95/Breathe,3ebcdfc9c011f1b64f00ae320f4704b78783f751,tests/test_loading.py::test_loading_failure,OD,Accepted,https://github.com/mrob95/Breathe/pull/10,,test_loading.py,tests.test_loading::test_loading_failure.py,リセット忘れ,
1291,https://github.com/stateya/m3u-dump,1ec3eeedb4c650af76c6c66859375ca2d2a6e1bc,tests/test_m3u_dump.py::test_command_line_already_playlist,NIO,Opened,https://github.com/stateya/m3u-dump/pull/2,,test_m3u_dump.py,tests.test_m3u_dump::test_command_line_already_playlist.py,リセット忘れ,
733,https://github.com/ktnrg45/pyps4-2ndscreen,457dc9c3f04017569d52bae7390ea2fc54e96ce5,tests/test_media_art.py::test_result_item_missing_data,NIO,Opened,https://github.com/ktnrg45/pyps4-2ndscreen/pull/56,,test_media_art.py,tests.test_media_art::test_result_item_missing_data.py,deepcopy,
880,https://github.com/mrob95/Breathe,3ebcdfc9c011f1b64f00ae320f4704b78783f751,tests/test_merger.py::test_global_extras,OD,DevelopersDoNotWantFix,https://github.com/mrob95/Breathe/pull/11,,test_merger.py,tests.test_merger::test_global_extras.py,リセット忘れ,
881,https://github.com/mrob95/Breathe,3ebcdfc9c011f1b64f00ae320f4704b78783f751,tests/test_merger.py::test_grammar_numbers,OD,DevelopersDoNotWantFix,https://github.com/mrob95/Breathe/pull/11,,test_merger.py,tests.test_merger::test_grammar_numbers.py,リセット忘れ,
894,https://github.com/mtik00/yamicache,1109d08b18be94bdee55e113309f7be29f25d840,tests/test_noclass.py::test_main,NIO,Accepted,https://github.com/mtik00/yamicache/pull/10,,test_noclass.py,tests.test_noclass::test_main.py,リセット忘れ,
290,https://github.com/drtexx/volux,c41339aceeab4295967ea88b2edd05d0d456b2ce,tests/test_operator.py::Test_operator::test_add_module,NIO,Opened,https://github.com/DrTexx/Volux/pull/37,,test_operator.py,tests.test_operator::Test_operator::test_add_module.py,リセット忘れ,
291,https://github.com/drtexx/volux,c41339aceeab4295967ea88b2edd05d0d456b2ce,tests/test_operator.py::Test_operator::test_remove_missing_module,NIO,Accepted,https://github.com/DrTexx/Volux/pull/36,,test_operator.py,tests.test_operator::Test_operator::test_remove_missing_module.py,リセット忘れ,
702,https://github.com/june3474/skelpy,0e64eccdc5211dbec664e7d3f9d07c6020651b63,tests/test_package.py::test_create_package_dir,NIO,Accepted,https://github.com/june3474/skelpy/pull/2,,test_package.py,tests.test_package::test_create_package_dir.py,リセット忘れ,
703,https://github.com/june3474/skelpy,0e64eccdc5211dbec664e7d3f9d07c6020651b63,tests/test_package.py::test_write_init,NIO,Accepted,https://github.com/june3474/skelpy/pull/3,,test_package.py,tests.test_package::test_write_init.py,リセット忘れ,
1611,https://github.com/zerotosingularity/pdl,cb22f929bddb51d8db16a4efede5ceaaf6fcd906,tests/test_pdl.py::pdl_test_helper,NIO,Accepted,https://github.com/zerotosingularity/pdl/pull/6,,test_pdl.py,tests.test_pdl::pdl_test_helper.py,リセット忘れ,フォルダ
223,https://github.com/DevKeh/redisqueue,feac4dfc30837e0ab1a55a8479443ea74b2793f2,tests/test_redisqueue.py::test_mock_queue_connection,NIO,Opened,https://github.com/jkehler/redisqueue/pull/3,,test_redisqueue.py,tests.test_redisqueue::test_mock_queue_connection.py,リセット忘れ,
1007,https://github.com/Prodesire/pydu,4a1c2f15f7274d5079fb08b02ab1dbe08c0cefef,tests/test_request.py::test_check_connect,NIO,Opened,https://github.com/flaggo/pydu/pull/19,,test_request.py,tests.test_request::test_check_connect.py,リセット忘れ,
